movie_id,original_language,overview,popularity,runtime,status,tagline,title,vote_average,vote_count,budget,revenue,release_date
334531,en,"Freddie Steinmark, an underdog on the gridiron, faces the toughest challenge of his life after leading his team to a championship season.",3.1029869999999997,118.0,Released,Hope never quits,My All American,6.8,36,20000000.0,2246000.0,2015-11-13
32316,en,A Jewish-American Princess is forced to take control of a hard-core hip-hop record label and tries to rein the one of the label's most controversial rappers.,5.65327,84.0,Released,Uptown Gets Down.,Marci X,3.3,12,20000000.0,1675706.0,2003-08-22
7299,en,"In a dystopian future, a totalitarian regime maintains peace by subduing the populace with a drug, and displays of emotion are punishable by death. A man in charge of enforcing the law rises to overthrow the system.",44.566609,107.0,Released,"In a future where freedom is outlawed, outlaws will become heroes.",Equilibrium,6.9,1552,20000000.0,5359645.0,2002-12-06
13405,zh,"About young British journalist, George Hogg, who with the assistance of a courageous Australian nurse, saves a group of orphaned children during the Japanese occupation of China in 1937.",8.978408,125.0,Released,"War made them orphans, one man made them legends",The Children of Huang Shi,6.5,52,40000000.0,7400000.0,2008-07-03
314385,en,"Set in France during the mid-1970s, Vanessa, a former dancer, and her husband Roland, an American writer, travel the country together. They seem to be growing apart, but when they linger in one quiet, seaside town they begin to draw close to some of its more vibrant inhabitants, such as a local bar/café-keeper and a hotel owner.",11.267676,122.0,Released,,By the Sea,5.4,156,10000000.0,3727746.0,2015-11-12
8953,ja,"After receiving a package from his Grandfather, Rei, a young inventor living in England during the mid-19th century, has his life thrown into disarray. The package contains a ""Steam Ball"", a device of incredible power, and a letter asking him to guard it. Rei must evade capture from the nefarious ""O'Hara Foundation"" who will do anything to steal the device and use it for their own nefarious means.",9.129808,126.0,Released,He will save the future.,Steamboy,6.4,102,20000000.0,10468867.0,2004-07-17
10448,en,Inter-tribal rivalry leads to a competition to erect a huge statue (moai) in record time before Make can take part in the race to retrieve the egg of a Sooty Tern. The reward for winning this race is to rule the island for one year.,3.5819059999999996,107.0,Released,,Rapa Nui,6.2,33,20000000.0,305070.0,1994-09-09
13688,cn,"Ti, a really poor construction worker that struggles to keep his son, Dicky, in private school, mistakes an orb he finds in a junkjard for a toy which proves to be much, much more once the young boy starts to play with it.",12.373248,86.0,Released,It's out of this world.,CJ7,6.1,107,20000000.0,47301471.0,2008-01-30
43935,en,"Supernatural private eye, Dylan Dog, seeks out the monsters of the Louisiana bayou in his signature red shirt, black jacket and blue jeans.",10.617236,107.0,Released,No pulse? No problem,Dylan Dog: Dead of Night,4.5,139,20000000.0,4634062.0,2011-03-16
11458,en,A New York press agent must scramble when his major client becomes embroiled in a huge scandal.,6.377308,100.0,Released,,People I Know,5.5,48,20000000.0,5694213.0,2002-11-21
44638,en,"An adaptation of the play by William Shakespeare. Prospera (a female version of Shakespeare's Prospero) is the usurped ruler of Milan who has been banished to a mysterious island with her daughter. Using her magical powers, she draws her enemies to the island to exact her revenge.",3.620537,110.0,Released,,The Tempest,6.0,31,20000000.0,346594.0,2010-12-10
241257,en,"Minnesota, 1990. Detective Bruce Kenner investigates the case of young Angela, who accuses her father, John Gray, of an unspeakable crime. When John unexpectedly and without recollection admits guilt, renowned psychologist Dr. Raines is brought in to help him relive his memories and what they discover unmasks a horrifying nationwide mystery.",27.215666,106.0,Released,Fear always finds its victim,Regression,5.3,585,20000000.0,17671101.0,2015-10-01
13250,en,A sociopathic kidnapper methodically pushes a desperate pair of parents to their absolute breaking point.,13.118982999999998,95.0,Released,Lives will be broken,Butterfly on a Wheel,6.3,130,20000000.0,0.0,2007-07-27
133931,en,"Set in a bustling bird city on the edge of the majestic Victoria Falls, ""Zambezia"" is the story of Kai - a naïve, but high-spirited young falcon who travels to the bird city of ""Zambezia"" where he discovers the truth about his origins and, in defending the city, learns how to be part of a community",14.182301,83.0,Released,Airborne to be wild.,Zambezia,5.3,68,20000000.0,34454631.0,2012-06-05
184341,en,The legendary Roberto Duran and his equally legendary trainer Ray Arcel change each other's lives.,7.444189,105.0,Released,No más. No surrender.,Hands of Stone,6.1,109,20000000.0,5032013.0,2016-08-26
334074,en,"A Foreign Service Officer in London tries to prevent a terrorist attack set to hit New York, but is forced to go on the run when she is framed for crimes she did not commit.",33.625477000000004,96.0,Released,His Next Target is Now Hunting Him,Survivor,5.4,404,20000000.0,774905.0,2015-05-21
199373,en,An Alaska State Trooper partners with a young woman who escaped the clutches of serial killer Robert Hansen to bring the murderer to justice. Based on actual events.,28.060471999999997,105.0,Released,The hunter becomes the hunted,The Frozen Ground,6.1,465,27220000.0,5496951.0,2013-07-18
14202,en,"A British medical doctor fights a cholera outbreak in a small Chinese village, while also being trapped at home in a loveless marriage to an unfaithful wife.",20.746932,125.0,Released,Sometimes the greatest journey is the distance between two people.,The Painted Veil,7.1,312,19400000.0,15118795.0,2006-12-09
6968,de,"Der Baader Meinhof Komplex depicts the political turmoil in the period from 1967 to the bloody ""Deutschen Herbst"" in 1977. The movie approaches the events based on Stefan Aust's standard work on Die Rote Armee Fraktion (RAF). The story centers on the leadership of the self named anti-fascist resistance to state violence: Andreas Baader, Ulrike Meinhof and Gudrun Ensslin.",7.727035000000001,150.0,Released,,The Baader Meinhof Complex,7.1,157,27000000.0,16498827.0,2008-09-24
581,en,"Wounded Civil War soldier, John Dunbar tries to commit suicide – and becomes a hero instead. As a reward, he's assigned to his dream post, a remote junction on the Western frontier, and soon makes unlikely friends with the local Sioux tribe.",45.707834999999996,181.0,Released,Inside everyone is a frontier waiting to be discovered.,Dances with Wolves,7.6,1046,22000000.0,424208848.0,1990-11-09
52449,en,"A lazy, incompetent middle school teacher who hates her job and her students is forced to return to her job to make enough money for a boob job after her rich fiancé dumps her.",28.497242,92.0,Released,She doesn't give an F.,Bad Teacher,5.4,1584,20000000.0,216197492.0,2011-05-16
12150,en,"Seen-it-all New York detective Frank Keller is unsettled - he has done twenty years on the force and could retire, and he hasn't come to terms with his wife leaving him for a colleague. Joining up with an officer from another part of town to investigate a series of murders linked by the lonely hearts columns he finds he is getting seriously and possibly dangerously involved with Helen, one of the main suspects.",11.47316,113.0,Released,Deception is dangerous. Desire is deadly.,Sea of Love,6.7,141,19000000.0,110879513.0,1989-09-15
11247,en,"Sam Montgomery is a tomboyish, unpopular girl at school. She has been text messaging a somebody named Nomad for a few months and he asks her to meet him at the Halloween dance at 11:00 in the middle of the dance floor. The only problem is, she must get back to the diner, ran by her wicked Stepmom Fiona by 12 sharp because she is not supposed to be there. Before Nomad can found out who she is, she must leave with her best friend, Carter driving her back to the diner. After that night, everything in Sam's life goes wacko!",25.28132,95.0,Released,Once upon a time... can happen any time.,A Cinderella Story,6.1,713,19000000.0,70067909.0,2004-07-10
4232,en,"A killer known as Ghostface begins killing off teenagers, and as the body count begins rising, one girl and her friends find themselves contemplating the 'rules' of horror films as they find themselves living in a real-life one.",45.996109999999994,111.0,Released,Someone has taken their love of scary movies one step too far.,Scream,7.0,1476,14000000.0,173046663.0,1996-12-20
